"order_id","order_date","ship_date","ship_mode","customer_id","segment","postal_code","product_id","sales","quantity","discount","profit"
CA-2015-157959,"2015-02-03","2015-02-04",First Class,RW-19540,Corporate,90008,FUR-FU-10004093,137,4,0,41
CA-2014-103366,"2014-01-15","2014-01-17",First Class,EH-13990,Consumer,30076,TEC-AC-10003628,150,5,0,66
CA-2017-124597,"2017-04-30","2017-05-05",Standard Class,AS-10630,Home Office,33437,OFF-AR-10002280,16,3,0,5
CA-2016-156685,"2016-07-08","2016-07-10",Second Class,SC-20230,Corporate,76017,TEC-PH-10004345,864,9,0,108
CA-2016-112109,"2016-07-08","2016-07-12",Standard Class,JE-15715,Consumer,80020,OFF-BI-10001634,9,4,1,-6
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Corporate,10009,TEC-PH-10003885,198,3,0,57
CA-2017-157987,"2017-09-02","2017-09-06",Standard Class,AC-10615,Corporate,10009,TEC-AC-10002842,238,2,0,38
CA-2017-110905,"2017-09-10","2017-09-15",Second Class,RW-19690,Consumer,65807,OFF-AP-10004785,34,3,0,15
CA-2015-119592,"2015-12-14","2015-12-16",Second Class,MM-18280,Corporate,31907,OFF-BI-10004187,4,2,0,2
CA-2014-122749,"2014-12-03","2014-12-09",Standard Class,NG-18430,Consumer,73120,TEC-PH-10003811,480,4,0,134
CA-2014-164721,"2014-11-25","2014-11-27",Second Class,LW-16825,Corporate,94513,FUR-FU-10001940,24,3,0,11
CA-2017-133648,"2017-06-25","2017-07-02",Standard Class,ML-17755,Home Office,97477,OFF-LA-10003923,71,6,0,27
CA-2017-133648,"2017-06-25","2017-07-02",Standard Class,ML-17755,Home Office,97477,OFF-FA-10004395,11,3,0,-2
CA-2014-131905,"2014-02-06","2014-02-09",First Class,ND-18460,Corporate,23320,TEC-PH-10003645,162,1,0,42
CA-2017-163510,"2017-12-25","2017-12-28",Second Class,JW-15955,Consumer,40214,FUR-CH-10001146,304,5,0,76
US-2017-143028,"2017-04-11","2017-04-18",Standard Class,SC-20050,Home Office,79424,OFF-BI-10004738,11,3,1,-17
CA-2015-113110,"2015-03-19","2015-03-23",Standard Class,BK-11260,Consumer,92404,OFF-BI-10000088,18,2,0,6
CA-2016-113516,"2016-09-08","2016-09-10",Second Class,VM-21685,Home Office,93534,OFF-BI-10002225,33,2,0,12
CA-2016-113516,"2016-09-08","2016-09-10",Second Class,VM-21685,Home Office,93534,OFF-BI-10001989,67,4,0,23
CA-2017-162481,"2017-09-25","2017-09-29",Standard Class,CT-11995,Consumer,55901,OFF-BI-10002976,8,2,0,4
CA-2015-122287,"2015-06-18","2015-06-23",Standard Class,SN-20560,Home Office,85345,OFF-BI-10004656,5,7,1,-3
CA-2015-122287,"2015-06-18","2015-06-23",Standard Class,SN-20560,Home Office,85345,OFF-BI-10003707,9,2,1,-6
CA-2014-106439,"2014-10-31","2014-11-04",Standard Class,GG-14650,Corporate,90049,OFF-ST-10003996,80,5,0,21
CA-2017-122504,"2017-11-07","2017-11-12",Second Class,DB-13270,Home Office,94513,TEC-PH-10002468,762,7,0,67
CA-2014-145926,"2014-11-17","2014-11-21",Standard Class,MP-17470,Home Office,56560,FUR-CH-10004289,480,5,0,82
US-2016-146570,"2016-05-15","2016-05-20",Standard Class,SN-20710,Home Office,39212,OFF-AR-10003856,8,3,0,2
CA-2014-123295,"2014-07-18","2014-07-18",Same Day,AH-10120,Home Office,85705,FUR-CH-10002372,259,4,0,-26
CA-2017-167101,"2017-03-24","2017-03-28",Second Class,BM-11650,Corporate,10009,TEC-AC-10001266,26,2,0,12
US-2014-167633,"2014-09-30","2014-10-05",Standard Class,BW-11200,Consumer,33437,OFF-PA-10004888,16,3,0,5
US-2014-114188,"2014-05-20","2014-05-22",Second Class,RF-19345,Corporate,3820,FUR-FU-10000076,140,7,0,60
CA-2015-122210,"2015-11-30","2015-12-04",Standard Class,WB-21850,Consumer,19134,OFF-FA-10000053,11,7,0,-2
CA-2014-167360,"2014-11-24","2014-11-29",Second Class,RB-19435,Consumer,63116,TEC-AC-10001772,112,7,0,44
CA-2016-111115,"2016-07-25","2016-07-27",Second Class,LB-16735,Consumer,90032,OFF-FA-10000624,21,6,0,11
CA-2014-124646,"2014-06-22","2014-06-24",First Class,DV-13465,Consumer,55407,OFF-ST-10001469,162,3,0,10
CA-2016-141019,"2016-05-14","2016-05-14",Same Day,LH-17155,Consumer,45231,FUR-FU-10002937,79,1,0,30
CA-2016-128818,"2016-05-07","2016-05-11",Standard Class,CJ-12010,Consumer,10009,OFF-LA-10003923,44,3,0,22
CA-2016-118913,"2016-06-25","2016-06-29",Standard Class,AS-10240,Consumer,90049,OFF-AP-10000692,61,3,0,17
CA-2016-128412,"2016-12-10","2016-12-17",Standard Class,AP-10915,Consumer,98105,OFF-AP-10000252,35,3,0,12
CA-2017-107874,"2017-11-21","2017-11-25",Standard Class,SW-20275,Consumer,10035,FUR-FU-10003535,27,1,0,11
CA-2017-130841,"2017-07-28","2017-08-01",Standard Class,MH-17620,Corporate,94110,TEC-PH-10001817,1146,4,0,100
CA-2015-131884,"2015-12-06","2015-12-06",Same Day,DK-13375,Consumer,43302,TEC-PH-10001578,486,2,0,-89
CA-2017-103380,"2017-11-21","2017-11-25",Standard Class,BF-11005,Home Office,91104,OFF-FA-10004248,9,2,0,4
CA-2016-164091,"2016-09-17","2016-09-22",Standard Class,LA-16780,Corporate,4401,TEC-PH-10001944,438,3,0,131
CA-2016-131065,"2016-11-14","2016-11-16",Second Class,AA-10375,Consumer,30318,TEC-AC-10004145,500,2,0,115
CA-2016-131065,"2016-11-14","2016-11-16",Second Class,AA-10375,Consumer,30318,OFF-PA-10002479,5,1,0,2
CA-2017-137470,"2017-09-17","2017-09-17",Same Day,TP-21415,Consumer,98115,OFF-PA-10002001,13,2,0,6
CA-2014-157882,"2014-10-03","2014-10-08",Second Class,AR-10405,Corporate,90036,FUR-CH-10002774,122,3,0,14
CA-2017-142622,"2017-10-30","2017-11-02",First Class,JK-15625,Consumer,98115,FUR-BO-10004467,200,2,0,38
CA-2017-115154,"2017-01-08","2017-01-11",First Class,RS-19420,Corporate,98115,FUR-TA-10001950,893,2,0,80
CA-2015-130995,"2015-11-01","2015-11-06",Standard Class,QJ-19255,Corporate,10009,TEC-PH-10000347,5,1,0,1
US-2017-120418,"2017-06-11","2017-06-12",First Class,BC-11125,Home Office,85345,OFF-AR-10001955,16,1,0,2
CA-2017-122035,"2017-07-20","2017-07-25",Standard Class,EM-13825,Corporate,57103,OFF-BI-10002072,61,7,0,30
CA-2015-105102,"2015-09-15","2015-09-19",Second Class,BM-11575,Corporate,10035,FUR-BO-10004709,46,1,0,1
CA-2017-138422,"2017-09-23","2017-09-26",First Class,KN-16705,Home Office,80525,OFF-EN-10004147,14,3,0,5
CA-2017-169285,"2017-03-21","2017-03-25",Standard Class,RW-19690,Consumer,47905,OFF-PA-10004071,277,5,0,133
CA-2016-137736,"2016-11-10","2016-11-15",Standard Class,DC-13285,Consumer,31088,OFF-AR-10004999,42,7,0,10
CA-2017-109701,"2017-12-02","2017-12-03",Same Day,AM-10360,Corporate,90032,OFF-AR-10001868,10,6,0,5
US-2014-148838,"2014-03-17","2014-03-21",Standard Class,CP-12340,Corporate,10024,FUR-TA-10004175,614,3,0,-123
US-2016-108637,"2016-03-13","2016-03-18",Standard Class,AB-10060,Home Office,22980,OFF-BI-10004965,46,4,0,21
CA-2016-159940,"2016-07-07","2016-07-11",Second Class,BF-11020,Corporate,60505,FUR-FU-10004973,60,8,1,-27
CA-2016-159940,"2016-07-07","2016-07-11",Second Class,BF-11020,Corporate,60505,FUR-CH-10000785,253,2,0,-14
US-2017-117534,"2017-03-25","2017-03-26",First Class,CV-12295,Consumer,93727,OFF-BI-10002026,186,4,0,63
US-2015-127040,"2015-12-06","2015-12-10",Standard Class,SG-20605,Consumer,10009,FUR-FU-10002878,114,4,0,42
CA-2017-108574,"2017-10-07","2017-10-11",Standard Class,MG-18145,Consumer,90045,TEC-AC-10002049,1116,9,0,201
CA-2017-159597,"2017-11-09","2017-11-14",Standard Class,MC-17590,Corporate,92236,TEC-AC-10004171,100,1,0,44
CA-2016-146934,"2016-05-22","2016-05-27",Standard Class,AF-10870,Consumer,7055,TEC-PH-10004614,345,5,0,86
CA-2017-140949,"2017-03-17","2017-03-22",Second Class,DB-13405,Consumer,10011,OFF-LA-10000081,19,5,0,9
CA-2017-140949,"2017-03-17","2017-03-22",Second Class,DB-13405,Consumer,10011,TEC-PH-10000149,120,6,0,31
CA-2017-140949,"2017-03-17","2017-03-22",Second Class,DB-13405,Consumer,10011,OFF-ST-10000344,107,8,0,28
CA-2015-142419,"2015-07-11","2015-07-13",Second Class,SC-20380,Consumer,98115,OFF-PA-10001763,30,3,0,13
CA-2015-104514,"2015-01-02","2015-01-04",Second Class,CB-12535,Corporate,19711,OFF-ST-10001837,86,2,0,22
CA-2017-131618,"2017-06-17","2017-06-20",First Class,LS-17200,Corporate,60076,OFF-BI-10000546,2,4,1,-4
CA-2016-124352,"2016-10-15","2016-10-21",Standard Class,CD-12790,Home Office,73120,OFF-AP-10002651,869,3,0,252
US-2017-117723,"2017-08-15","2017-08-18",Second Class,DL-13495,Corporate,19120,OFF-ST-10004459,1802,6,0,-338
CA-2015-143238,"2015-09-06","2015-09-08",First Class,LO-17170,Corporate,92253,TEC-AC-10003499,46,4,0,18
CA-2015-168746,"2015-01-27","2015-01-29",Second Class,SV-20365,Consumer,44105,FUR-CH-10000513,182,2,0,-55
CA-2015-113404,"2015-07-16","2015-07-16",Same Day,EM-13810,Corporate,94122,FUR-CH-10003312,1349,6,0,-219
CA-2015-111458,"2015-09-26","2015-09-30",Standard Class,PF-19165,Consumer,10035,TEC-AC-10001590,50,2,0,12
CA-2015-110632,"2015-03-17","2015-03-22",Second Class,HR-14830,Corporate,10009,TEC-AC-10000387,15,1,0,3
CA-2017-109589,"2017-12-21","2017-12-24",First Class,BD-11635,Consumer,42104,TEC-AC-10003116,71,4,0,28
CA-2017-123967,"2017-11-01","2017-11-03",Second Class,SF-20200,Consumer,98226,OFF-BI-10001308,25,5,0,8
CA-2017-131695,"2017-06-30","2017-07-06",Standard Class,RA-19285,Consumer,10024,FUR-FU-10002045,22,1,0,10
CA-2017-127180,"2017-10-22","2017-10-24",First Class,TA-21385,Home Office,10024,OFF-EN-10002500,64,5,0,29
US-2017-110604,"2017-05-15","2017-05-20",Standard Class,JF-15295,Consumer,98103,FUR-CH-10002017,43,2,0,4
US-2017-110604,"2017-05-15","2017-05-20",Standard Class,JF-15295,Consumer,98103,FUR-CH-10004287,221,1,0,25
CA-2017-108441,"2017-06-12","2017-06-18",Standard Class,SB-20170,Consumer,10035,OFF-PA-10000697,19,4,0,9
CA-2016-164784,"2016-05-01","2016-05-04",First Class,HF-14995,Consumer,38109,OFF-BI-10002954,3,2,1,-2
US-2015-139759,"2015-08-25","2015-08-30",Standard Class,NL-18310,Home Office,90045,OFF-AP-10002765,106,4,0,30
CA-2014-126403,"2014-09-09","2014-09-12",Second Class,RR-19525,Corporate,1852,OFF-PA-10001144,166,3,0,80
CA-2017-127026,"2017-01-21","2017-01-27",Standard Class,MH-18115,Home Office,49201,TEC-AC-10002049,620,5,0,112
US-2016-144211,"2016-08-28","2016-09-02",Standard Class,CS-12130,Consumer,80112,OFF-PA-10002246,15,3,0,6
US-2016-144211,"2016-08-28","2016-09-02",Standard Class,CS-12130,Consumer,80112,TEC-PH-10002890,109,3,0,8
CA-2016-161662,"2016-02-07","2016-02-09",First Class,BE-11410,Consumer,43130,OFF-PA-10003465,30,2,0,11
CA-2014-145317,"2014-03-18","2014-03-23",Standard Class,SM-20320,Home Office,32216,OFF-PA-10001804,21,4,0,7
CA-2015-103723,"2015-12-01","2015-12-06",Standard Class,BT-11305,Home Office,98105,OFF-AR-10003251,14,5,0,6
CA-2017-104801,"2017-02-13","2017-02-19",Standard Class,FH-14350,Consumer,98105,OFF-AR-10001547,7,3,0,2
CA-2014-107594,"2014-07-02","2014-07-06",Standard Class,EH-13945,Consumer,7060,TEC-PH-10002923,74,2,0,20
CA-2015-115798,"2015-11-13","2015-11-19",Standard Class,KL-16645,Consumer,19711,FUR-BO-10004467,300,3,0,57
CA-2017-122707,"2017-04-16","2017-04-18",First Class,EB-13750,Corporate,35244,TEC-AC-10004227,26,2,0,2
US-2015-165449,"2015-11-22","2015-11-26",Standard Class,AP-10720,Home Office,75034,TEC-AC-10004127,27,4,0,-1
CA-2015-155306,"2015-04-17","2015-04-21",Standard Class,GA-14515,Consumer,94122,TEC-AC-10003174,323,3,0,129
US-2015-122140,"2015-04-02","2015-04-07",Standard Class,MO-17950,Consumer,75220,TEC-AC-10003289,48,3,0,2
CA-2016-131576,"2016-11-22","2016-11-26",Standard Class,RD-19585,Consumer,48205,OFF-BI-10002852,49,3,0,24
CA-2017-167668,"2017-05-06","2017-05-08",First Class,TC-21295,Consumer,10035,OFF-LA-10004544,59,4,0,30
CA-2015-149972,"2015-09-21","2015-09-23",First Class,CD-12790,Home Office,90036,OFF-FA-10002763,8,2,0,3
CA-2017-158743,"2017-10-20","2017-10-27",Standard Class,IG-15085,Consumer,72209,OFF-PA-10001019,40,2,0,19
CA-2015-122623,"2015-09-07","2015-09-11",Standard Class,CC-12145,Consumer,79907,FUR-CH-10000553,48,2,0,-2
CA-2015-148635,"2015-07-25","2015-07-27",Second Class,MH-18025,Consumer,98115,FUR-BO-10002213,705,5,0,56
US-2014-112914,"2014-09-25","2014-09-30",Standard Class,MT-18070,Home Office,77041,OFF-PA-10003270,34,8,0,11
US-2017-135062,"2017-08-31","2017-09-04",Second Class,RL-19615,Consumer,28314,OFF-PA-10000100,230,7,0,83
CA-2017-138163,"2017-11-17","2017-11-20",First Class,XP-21865,Consumer,2149,OFF-AR-10001958,51,3,0,14
US-2017-102638,"2017-12-29","2017-12-31",First Class,MC-17845,Consumer,10035,OFF-FA-10002988,6,3,0,3
US-2016-159856,"2016-10-18","2016-10-22",Standard Class,EP-13915,Consumer,85281,FUR-CH-10003396,308,5,0,-35
CA-2017-139913,"2017-10-23","2017-10-29",Standard Class,JC-16105,Corporate,14609,FUR-FU-10000771,69,11,0,29
US-2016-164630,"2016-01-04","2016-01-09",Standard Class,EB-13975,Corporate,28205,TEC-CO-10000971,960,4,0,120
CA-2016-153577,"2016-06-27","2016-07-01",Standard Class,KH-16330,Corporate,60035,OFF-PA-10000575,37,7,0,12
CA-2015-118444,"2015-11-05","2015-11-09",Standard Class,VD-21670,Consumer,33065,OFF-AP-10000576,387,4,0,24
CA-2016-160129,"2016-11-23","2016-11-23",Same Day,LS-17200,Corporate,19140,FUR-FU-10002088,14,2,0,4
CA-2017-128629,"2017-07-10","2017-07-14",Second Class,BP-11155,Consumer,31907,FUR-FU-10000771,19,3,0,8
US-2016-169040,"2016-12-06","2016-12-12",Standard Class,GT-14710,Consumer,98105,TEC-PH-10002310,157,1,0,14
US-2016-169040,"2016-12-06","2016-12-12",Standard Class,GT-14710,Consumer,98105,OFF-EN-10000927,36,1,0,16
CA-2016-153353,"2016-08-18","2016-08-24",Standard Class,GG-14650,Corporate,10035,TEC-PH-10000439,40,1,0,12
CA-2015-158456,"2015-12-24","2015-12-29",Standard Class,KT-16465,Consumer,90032,OFF-BI-10001097,20,4,0,7
CA-2014-130729,"2014-10-24","2014-10-29",Standard Class,AA-10375,Consumer,91730,OFF-BI-10002706,34,3,0,11
CA-2016-124772,"2016-12-05","2016-12-06",First Class,JG-15160,Consumer,42071,FUR-FU-10004748,192,3,0,75
CA-2017-134845,"2017-04-17","2017-04-23",Standard Class,SR-20425,Home Office,80027,OFF-BI-10003355,9,6,1,-7
CA-2015-164441,"2015-11-08","2015-11-13",Standard Class,AC-10450,Consumer,10011,OFF-BI-10001922,52,11,0,18
CA-2015-164441,"2015-11-08","2015-11-13",Standard Class,AC-10450,Consumer,10011,OFF-PA-10001667,18,3,0,8
CA-2017-121419,"2017-04-02","2017-04-04",First Class,TC-21475,Home Office,31907,TEC-AC-10000892,360,4,0,130
US-2017-148054,"2017-10-06","2017-10-11",Standard Class,NZ-18565,Home Office,83642,FUR-FU-10003247,42,2,0,3
US-2015-100377,"2015-08-28","2015-09-01",Standard Class,TS-21370,Corporate,60623,TEC-CO-10001046,2800,5,0,875
CA-2017-106859,"2017-03-13","2017-03-18",Second Class,BF-11215,Home Office,87105,OFF-PA-10001534,45,7,0,22
CA-2014-143903,"2014-07-20","2014-07-24",Standard Class,KM-16375,Home Office,75217,FUR-CH-10002024,981,2,0,-140
CA-2016-112123,"2016-03-03","2016-03-08",Standard Class,BH-11710,Consumer,19711,TEC-PH-10001557,480,5,0,130
CA-2017-131233,"2017-04-14","2017-04-19",Standard Class,CS-12355,Consumer,10024,OFF-BI-10000829,11,3,0,4
CA-2016-121671,"2016-07-17","2016-07-22",Standard Class,AA-10480,Consumer,65807,OFF-PA-10001934,52,8,0,25
CA-2017-164168,"2017-11-12","2017-11-18",Standard Class,LS-16975,Home Office,75081,OFF-ST-10002583,78,3,0,-16
CA-2017-164168,"2017-11-12","2017-11-18",Standard Class,LS-16975,Home Office,75081,TEC-AC-10004568,45,2,0,-1
CA-2017-162572,"2017-09-25","2017-09-27",Second Class,RB-19360,Consumer,45231,TEC-AC-10003628,120,5,0,36
CA-2017-162572,"2017-09-25","2017-09-27",Second Class,RB-19360,Consumer,45231,OFF-AR-10001547,11,6,0,1
US-2016-148110,"2016-09-05","2016-09-11",Standard Class,AR-10825,Corporate,78745,FUR-CH-10002647,348,7,0,-25
CA-2014-153969,"2014-09-21","2014-09-25",Standard Class,HF-14995,Consumer,94109,TEC-PH-10001299,240,2,0,24
US-2016-133879,"2016-03-21","2016-03-28",Standard Class,KT-16465,Consumer,60623,OFF-BI-10004465,3,2,1,-5
CA-2017-157483,"2017-11-11","2017-11-18",Standard Class,EP-13915,Consumer,48227,OFF-AR-10004260,182,7,0,51
US-2017-132059,"2017-09-23","2017-09-29",Standard Class,AP-10915,Consumer,80525,TEC-AC-10003280,48,2,0,1
CA-2017-105235,"2017-12-05","2017-12-11",Standard Class,SM-20950,Corporate,10011,FUR-FU-10000521,59,2,0,18
CA-2017-152912,"2017-11-09","2017-11-12",Second Class,BM-11650,Corporate,21044,OFF-ST-10003208,1633,9,0,474
CA-2014-131527,"2014-12-01","2014-12-07",Standard Class,TB-21280,Consumer,28540,TEC-PH-10001644,96,4,0,10
CA-2016-108882,"2016-01-09","2016-01-15",Standard Class,LA-16780,Corporate,93727,TEC-AC-10000420,350,5,0,119
CA-2014-142314,"2014-12-23","2014-12-28",Standard Class,SF-20200,Consumer,47374,OFF-AP-10002350,207,11,0,58
US-2015-137008,"2015-10-02","2015-10-08",Standard Class,JP-15460,Corporate,8701,OFF-PA-10001295,95,5,0,46
CA-2014-108189,"2014-10-02","2014-10-05",First Class,ES-14080,Corporate,85281,OFF-EN-10004846,13,6,0,5
CA-2014-108189,"2014-10-02","2014-10-05",First Class,ES-14080,Corporate,85281,OFF-SU-10003567,15,2,0,-3
US-2017-140907,"2017-12-10","2017-12-12",Second Class,BP-11185,Corporate,98103,TEC-AC-10004510,49,3,0,5
CA-2017-119389,"2017-04-17","2017-04-19",First Class,BG-11740,Consumer,19120,FUR-FU-10001473,60,3,0,5
US-2016-161844,"2016-12-09","2016-12-14",Second Class,DK-12835,Corporate,37064,OFF-BI-10003712,3,2,1,-2
US-2016-162103,"2016-11-13","2016-11-17",Standard Class,LB-16795,Home Office,60035,OFF-BI-10000285,3,2,1,-5
US-2014-126571,"2014-10-11","2014-10-15",Standard Class,JF-15565,Consumer,19120,OFF-ST-10003816,282,2,0,11
CA-2014-143840,"2014-05-22","2014-05-29",Standard Class,EH-14185,Consumer,35601,TEC-PH-10002660,136,2,0,34
CA-2017-133865,"2017-05-08","2017-05-12",Standard Class,PS-19045,Home Office,90032,TEC-CO-10001046,3360,6,0,1050
CA-2014-102988,"2014-04-05","2014-04-09",Second Class,GM-14695,Corporate,22304,OFF-SU-10002881,4164,5,0,83
CA-2015-157770,"2015-12-13","2015-12-15",First Class,RD-19585,Consumer,92592,TEC-PH-10001530,494,3,0,49
CA-2015-144386,"2015-11-05","2015-11-11",Standard Class,GT-14635,Corporate,10009,OFF-BI-10001116,25,6,0,9
CA-2017-161739,"2017-11-10","2017-11-15",Second Class,EB-13750,Corporate,78664,FUR-FU-10001468,342,5,1,-427
CA-2015-120810,"2015-07-23","2015-07-27",Standard Class,TH-21550,Home Office,10009,FUR-FU-10002253,129,3,0,50
CA-2014-165309,"2014-11-11","2014-11-15",Standard Class,KD-16270,Consumer,77095,TEC-PH-10004959,241,3,0,15
US-2017-109253,"2017-08-21","2017-08-22",First Class,PR-18880,Consumer,94601,OFF-AR-10000203,17,4,0,5
CA-2016-145982,"2016-08-27","2016-09-01",Second Class,TB-21055,Consumer,2169,FUR-TA-10001307,245,1,0,21
CA-2016-145982,"2016-08-27","2016-09-01",Second Class,TB-21055,Consumer,2169,OFF-FA-10000735,12,4,0,5
CA-2015-112014,"2015-08-13","2015-08-20",Standard Class,ON-18715,Corporate,92399,OFF-AR-10003156,51,5,0,13
US-2014-134733,"2014-09-23","2014-09-28",Standard Class,BM-11650,Corporate,92037,TEC-PH-10002726,84,2,0,31
US-2014-150434,"2014-07-19","2014-07-24",Standard Class,CA-12310,Corporate,6010,OFF-BI-10002160,4,1,0,2
CA-2016-139234,"2016-05-06","2016-05-10",Standard Class,AF-10870,Consumer,60610,TEC-AC-10004510,26,2,0,-3
US-2015-142020,"2015-06-04","2015-06-08",Second Class,TC-21535,Home Office,10024,OFF-PA-10004569,30,4,0,14
CA-2015-139962,"2015-12-13","2015-12-20",Standard Class,Dp-13240,Home Office,2151,OFF-BI-10004738,38,2,0,19
CA-2017-123778,"2017-09-23","2017-09-30",Standard Class,BS-11755,Consumer,94122,OFF-AP-10001242,161,2,0,48
CA-2017-103156,"2017-11-23","2017-11-24",First Class,TD-20995,Consumer,19120,FUR-FU-10000320,24,9,0,7
CA-2015-130659,"2015-12-04","2015-12-09",Second Class,MS-17365,Consumer,10035,FUR-CH-10003535,384,7,0,30
CA-2017-148404,"2017-10-07","2017-10-11",Standard Class,Dp-13240,Home Office,28205,OFF-ST-10003208,581,4,0,65
CA-2017-148404,"2017-10-07","2017-10-11",Standard Class,Dp-13240,Home Office,28205,OFF-BI-10002854,50,6,1,-34
CA-2017-101077,"2017-03-25","2017-03-30",Second Class,DB-13660,Consumer,75081,OFF-PA-10004239,7,2,0,2
CA-2014-102274,"2014-11-21","2014-11-26",Standard Class,DH-13075,Corporate,40475,OFF-ST-10001511,194,3,0,10
CA-2017-148264,"2017-12-08","2017-12-09",First Class,LF-17185,Consumer,90301,FUR-FU-10002703,129,2,0,15
CA-2017-152583,"2017-10-30","2017-10-30",Same Day,RA-19945,Consumer,75217,FUR-FU-10003849,16,2,1,-9
CA-2017-168858,"2017-11-19","2017-11-23",Standard Class,JD-16150,Corporate,10011,OFF-EN-10001415,17,3,0,8
CA-2016-158869,"2016-08-06","2016-08-07",First Class,AH-10690,Corporate,10024,OFF-PA-10000474,71,2,0,33
CA-2017-136448,"2017-09-16","2017-09-18",First Class,AS-10090,Consumer,19143,OFF-BI-10002393,3,2,1,-3
CA-2017-122644,"2017-11-12","2017-11-17",Standard Class,SF-20965,Corporate,43229,OFF-PA-10003673,11,2,0,4
CA-2017-122644,"2017-11-12","2017-11-17",Standard Class,SF-20965,Corporate,43229,TEC-AC-10003614,19,2,0,3
CA-2014-124688,"2014-08-27","2014-08-29",First Class,CC-12610,Corporate,22153,TEC-PH-10000455,580,5,0,168
CA-2015-157322,"2015-07-02","2015-07-06",Standard Class,RH-19600,Consumer,60188,OFF-ST-10004507,69,5,0,6
CA-2017-142034,"2017-09-24","2017-09-28",Standard Class,KB-16240,Corporate,56301,TEC-AC-10000990,656,5,0,275
CA-2016-107328,"2016-08-08","2016-08-15",Standard Class,CA-12055,Home Office,90036,FUR-TA-10001932,513,2,0,13
CA-2017-140326,"2017-09-04","2017-09-06",First Class,HW-14935,Corporate,60653,OFF-PA-10004041,18,3,0,6
CA-2016-114482,"2016-11-21","2016-11-25",Second Class,DM-13345,Corporate,50315,TEC-PH-10001580,405,3,0,109
CA-2016-132731,"2016-11-24","2016-11-28",Standard Class,GA-14515,Consumer,75081,TEC-PH-10004120,658,6,0,49
CA-2016-157511,"2016-09-18","2016-09-20",First Class,SV-20365,Consumer,43229,OFF-AR-10002257,3,1,0,0
CA-2017-155292,"2017-10-30","2017-11-01",First Class,RD-19810,Home Office,40475,OFF-SU-10002573,35,2,0,11
CA-2017-109757,"2017-09-04","2017-09-09",Second Class,MD-17350,Consumer,44312,OFF-PA-10000007,12,4,0,4
CA-2017-168109,"2017-07-03","2017-07-03",Same Day,JK-15640,Home Office,98105,TEC-MA-10001148,2395,6,0,210
CA-2016-104157,"2016-07-25","2016-07-29",Standard Class,MT-17815,Consumer,39212,OFF-ST-10000321,8,1,0,0
CA-2016-164154,"2016-09-11","2016-09-17",Standard Class,NZ-18565,Home Office,43615,OFF-ST-10002562,38,5,0,4
